age,gender,isMarried,race,religion,priceRange,district,imagePath
25-30,female,false,Sinhala,Buddhism,2000-4000,Kandy,59
30-35,female,false,Tamil,Hindu,2000-4000,Kurunegala,56
30-35,male,true,Sinhala,Buddhism,2000-4000,Kandy,51
25-30,female,true,Tamil,Hindu,0-2000,Kalutara,28
25-30,female,true,Sinhala,Buddhism,2000-4000,Colombo,63
20-25,male,false,Tamil,Catholic,0-2000,Kurunegala,2
20-25,male,false,Sinhala,Buddhism,0-2000,Kandy,1
20-25,female,true,Muslim,Islam,2000-4000,Kurunegala,65
20-25,male,false,Tamil,Catholic,0-2000,Kalutara,14
25-30,female,true,Sinhala,Buddhism,0-2000,Kandy,33
25-30,female,false,Sinhala,Buddhism,0-2000,Colombo,38
20-25,male,true,Tamil,Catholic,0-2000,Kalutara,14
20-25,female,true,Sinhala,Buddhism,0-2000,Kalutara,23
20-25,female,false,Muslim,Islam,2000-4000,Kurunegala,65
25-30,female,true,Sinhala,Catholic,0-2000,Kurunegala,34
30-35,female,true,Tamil,Hindu,0-2000,Kurunegala,31
30-35,female,true,Tamil,Hindu,0-2000,Kurunegala,34
30-35,male,true,Sinhala,Buddhism,0-2000,Kalutara,48
20-25,female,true,Sinhala,Buddhism,0-2000,Kurunegala,29
25-30,female,true,Sinhala,Catholic,0-2000,Kandy,37
20-25,male,false,Sinhala,Catholic,0-2000,Gampaha,18
20-25,male,false,Sinhala,Catholic,0-2000,Kurunegala,14
25-30,female,true,Sinhala,Catholic,0-2000,Colombo,32
20-25,male,false,Tamil,Catholic,0-2000,Colombo,9
25-30,female,true,Tamil,Hindu,0-2000,Colombo,26
30-35,male,true,Sinhala,Buddhism,2000-4000,Kalutara,45
20-25,male,false,Sinhala,Buddhism,0-2000,Kurunegala,13
30-35,female,true,Tamil,Hindu,0-2000,Kalutara,37
25-30,female,true,Sinhala,Buddhism,0-2000,Kandy,35
20-25,male,false,Sinhala,Buddhism,0-2000,Colombo,14
25-30,female,false,Sinhala,Buddhism,2000-4000,Colombo,58
30-35,female,true,Tamil,Hindu,2000-4000,Kurunegala,54
25-30,female,true,Sinhala,Buddhism,0-2000,Kurunegala,38
20-25,male,false,Sinhala,Buddhism,0-2000,Kalutara,13
20-25,female,true,Sinhala,Buddhism,0-2000,Kandy,29
30-35,male,true,Sinhala,Buddhism,2000-4000,Kandy,52
25-30,female,false,Sinhala,Buddhism,2000-4000,Gampaha,63
30-35,female,false,Sinhala,Buddhism,2000-4000,Kandy,58
30-35,female,false,Tamil,Hindu,2000-4000,Gampaha,61
20-25,male,false,Tamil,Catholic,0-2000,Colombo,6
20-25,female,true,Sinhala,Catholic,0-2000,Kurunegala,27
25-30,male,true,Tamil,Hindu,2000-4000,Kalutara,45
20-25,male,false,Sinhala,Buddhism,0-2000,Kalutara,13
25-30,female,true,Tamil,Hindu,0-2000,Kandy,30
20-25,male,false,Tamil,Catholic,0-2000,Kandy,1
30-35,male,true,Sinhala,Catholic,2000-4000,Colombo,45
25-30,female,false,Tamil,Hindu,0-2000,Gampaha,25
25-30,female,false,Tamil,Hindu,2000-4000,Kandy,56
25-30,female,false,Tamil,Hindu,2000-4000,Kalutara,55
30-35,female,true,Sinhala,Buddhism,2000-4000,Colombo,54
30-35,female,false,Muslim,Islam,2000-4000,Kurunegala,65
20-25,male,false,Sinhala,Buddhism,0-2000,Kalutara,10
25-30,female,false,Tamil,Hindu,0-2000,Kalutara,25
25-30,male,false,Tamil,Hindu,0-2000,Colombo,19
25-30,male,false,Tamil,Hindu,0-2000,Colombo,16
20-25,female,true,Sinhala,Catholic,0-2000,Kandy,21
30-35,female,false,Tamil,Hindu,2000-4000,Colombo,62
30-35,female,false,Muslim,Islam,2000-4000,Kandy,64
20-25,male,false,Sinhala,Buddhism,0-2000,Kalutara,8
25-30,male,false,Tamil,Catholic,0-2000,Kandy,6
30-35,female,false,Muslim,Islam,2000-4000,Kalutara,66
25-30,female,true,Sinhala,Catholic,0-2000,Kurunegala,31
25-30,female,true,Tamil,Hindu,0-2000,Kandy,23
25-30,male,true,Tamil,Hindu,2000-4000,Kandy,43
25-30,male,false,Sinhala,Buddhism,0-2000,Kalutara,49
20-25,male,false,Sinhala,Buddhism,0-2000,Kalutara,1
30-35,female,true,Sinhala,Buddhism,2000-4000,Kandy,60
25-30,male,true,Sinhala,Buddhism,0-2000,Kurunegala,50
25-30,female,true,Sinhala,Buddhism,0-2000,Colombo,32
30-35,female,true,Sinhala,Buddhism,2000-4000,Kandy,59
25-30,female,true,Muslim,Islam,2000-4000,Gampaha,71
25-30,female,true,Tamil,Hindu,0-2000,Kurunegala,26
30-35,male,true,Sinhala,Buddhism,2000-4000,Kandy,53
20-25,female,true,Sinhala,Buddhism,0-2000,Kandy,22
30-35,male,true,Sinhala,Buddhism,0-2000,Kalutara,46
30-35,female,true,Muslim,Islam,2000-4000,Kalutara,67
25-30,male,false,Tamil,Hindu,0-2000,Gampaha,19
25-30,female,false,Sinhala,Buddhism,2000-4000,Kalutara,62
20-25,male,false,Tamil,Catholic,0-2000,Kurunegala,13
30-35,female,true,Tamil,Hindu,0-2000,Kurunegala,38
30-35,male,true,Sinhala,Buddhism,2000-4000,Kalutara,43
25-30,male,false,Tamil,Hindu,0-2000,Kalutara,12
25-30,female,false,Sinhala,Buddhism,0-2000,Gampaha,36
30-35,female,true,Muslim,Islam,2000-4000,Kandy,69
30-35,female,false,Muslim,Islam,2000-4000,Kandy,66
30-35,female,true,Tamil,Hindu,2000-4000,Kalutara,55
20-25,female,false,Sinhala,Buddhism,0-2000,Kalutara,30
30-35,female,false,Sinhala,Buddhism,2000-4000,Kandy,58
20-25,male,false,Tamil,Catholic,0-2000,Colombo,16
25-30,female,true,Sinhala,Buddhism,2000-4000,Kandy,63
25-30,female,false,Tamil,Hindu,2000-4000,Kurunegala,58
25-30,female,false,Sinhala,Catholic,0-2000,Kandy,38
30-35,female,true,Tamil,Hindu,0-2000,Kandy,37
25-30,female,false,Sinhala,Buddhism,2000-4000,Colombo,55
30-35,male,true,Sinhala,Buddhism,0-2000,Kandy,46
25-30,female,true,Muslim,Islam,2000-4000,Kalutara,70
30-35,female,false,Tamil,Hindu,0-2000,Kandy,38
20-25,male,false,Tamil,Catholic,0-2000,Gampaha,1
30-35,male,true,Sinhala,Catholic,2000-4000,Kandy,43
25-30,female,true,Sinhala,Catholic,0-2000,Kurunegala,31
25-30,female,true,Sinhala,Buddhism,0-2000,Gampaha,31
30-35,female,true,Muslim,Islam,2000-4000,Kandy,69
20-25,male,false,Sinhala,Buddhism,0-2000,Gampaha,16
20-25,female,true,Sinhala,Buddhism,0-2000,Kalutara,21
20-25,male,false,Tamil,Hindu,0-2000,Colombo,16
25-30,male,false,Tamil,Hindu,0-2000,Kurunegala,8
30-35,female,true,Tamil,Hindu,0-2000,Colombo,33
20-25,female,true,Sinhala,Catholic,0-2000,Kandy,28
20-25,female,false,Sinhala,Buddhism,0-2000,Kalutara,25
25-30,female,false,Tamil,Hindu,2000-4000,Gampaha,56
20-25,male,false,Sinhala,Catholic,0-2000,Colombo,10
20-25,female,true,Sinhala,Catholic,0-2000,Gampaha,23
30-35,female,true,Muslim,Islam,2000-4000,Kurunegala,67
30-35,male,true,Sinhala,Buddhism,0-2000,Kalutara,50
30-35,female,true,Muslim,Islam,2000-4000,Gampaha,70
20-25,male,false,Tamil,Hindu,0-2000,Kurunegala,16
20-25,male,true,Tamil,Catholic,0-2000,Gampaha,16
30-35,male,true,Sinhala,Buddhism,2000-4000,Kurunegala,44
30-35,male,true,Sinhala,Catholic,2000-4000,Colombo,45
25-30,female,false,Sinhala,Buddhism,2000-4000,Gampaha,63
25-30,female,true,Muslim,Islam,2000-4000,Kandy,70
25-30,male,false,Tamil,Hindu,0-2000,Kalutara,1
20-25,male,false,Sinhala,Buddhism,0-2000,Kalutara,8
20-25,female,true,Sinhala,Buddhism,0-2000,Colombo,21
30-35,male,true,Muslim,Islam,0-2000,Kurunegala,49
25-30,male,true,Tamil,Hindu,2000-4000,Kalutara,41
30-35,male,true,Sinhala,Buddhism,0-2000,Colombo,49
20-25,female,true,Sinhala,Buddhism,0-2000,Kurunegala,23
20-25,female,true,Sinhala,Buddhism,0-2000,Gampaha,25
20-25,male,false,Sinhala,Catholic,0-2000,Colombo,19
20-25,male,true,Sinhala,Buddhism,0-2000,Kandy,1
25-30,male,false,Tamil,Hindu,0-2000,Kurunegala,14
25-30,female,false,Tamil,Hindu,2000-4000,Gampaha,62
25-30,female,true,Sinhala,Catholic,0-2000,Colombo,39
30-35,female,false,Sinhala,Buddhism,2000-4000,Colombo,56
30-35,female,true,Muslim,Islam,2000-4000,Kalutara,65
20-25,male,true,Tamil,Catholic,0-2000,Kalutara,15
30-35,male,true,Muslim,Islam,0-2000,Gampaha,46
20-25,male,false,Tamil,Catholic,0-2000,Colombo,17
25-30,male,false,Tamil,Catholic,0-2000,Gampaha,4
20-25,male,true,Sinhala,Buddhism,0-2000,Colombo,2
20-25,female,true,Muslim,Islam,2000-4000,Kandy,66
20-25,male,false,Sinhala,Buddhism,0-2000,Gampaha,7
30-35,female,false,Tamil,Hindu,2000-4000,Gampaha,55
20-25,female,true,Sinhala,Catholic,0-2000,Kurunegala,26
30-35,male,true,Sinhala,Buddhism,2000-4000,Colombo,51
30-35,male,true,Sinhala,Buddhism,2000-4000,Kandy,52
30-35,female,true,Muslim,Islam,2000-4000,Kurunegala,69
20-25,male,false,Tamil,Hindu,0-2000,Kandy,20
20-25,male,false,Tamil,Hindu,0-2000,Gampaha,6
20-25,female,true,Sinhala,Buddhism,0-2000,Kalutara,26
20-25,male,true,Tamil,Catholic,0-2000,Kurunegala,15
20-25,male,false,Tamil,Hindu,0-2000,Kalutara,18
20-25,female,true,Sinhala,Buddhism,0-2000,Gampaha,21
25-30,male,true,Tamil,Catholic,2000-4000,Gampaha,45
25-30,male,true,Tamil,Hindu,2000-4000,Kalutara,42
20-25,male,false,Sinhala,Catholic,0-2000,Kurunegala,10
20-25,female,true,Sinhala,Buddhism,0-2000,Kurunegala,21
25-30,female,false,Sinhala,Buddhism,0-2000,Colombo,38
30-35,male,true,Sinhala,Buddhism,0-2000,Kurunegala,49
20-25,male,false,Sinhala,Buddhism,0-2000,Kalutara,3
20-25,female,false,Sinhala,Buddhism,0-2000,Kandy,25
20-25,male,false,Tamil,Hindu,0-2000,Kalutara,4
30-35,male,true,Muslim,Islam,0-2000,Kandy,50
20-25,male,false,Sinhala,Catholic,0-2000,Kalutara,10
30-35,female,false,Tamil,Hindu,0-2000,Colombo,34
30-35,male,true,Sinhala,Buddhism,2000-4000,Colombo,51
20-25,female,true,Sinhala,Catholic,0-2000,Kurunegala,28
20-25,male,false,Tamil,Hindu,0-2000,Gampaha,3
25-30,female,true,Sinhala,Catholic,0-2000,Kurunegala,38
30-35,male,true,Sinhala,Buddhism,0-2000,Kandy,47
30-35,male,true,Sinhala,Buddhism,0-2000,Kandy,47
30-35,male,true,Sinhala,Buddhism,2000-4000,Kalutara,44
30-35,male,true,Sinhala,Buddhism,0-2000,Gampaha,46
20-25,male,false,Sinhala,Catholic,0-2000,Kalutara,15
30-35,male,true,Sinhala,Buddhism,2000-4000,Kurunegala,43
20-25,male,true,Tamil,Catholic,0-2000,Kandy,8
20-25,female,true,Sinhala,Buddhism,0-2000,Gampaha,27
20-25,male,false,Sinhala,Buddhism,0-2000,Kalutara,5
20-25,male,false,Tamil,Hindu,0-2000,Kurunegala,19
20-25,male,false,Sinhala,Catholic,0-2000,Kurunegala,3
20-25,male,false,Sinhala,Buddhism,0-2000,Kalutara,11
30-35,male,false,Sinhala,Catholic,2000-4000,Kurunegala,41
30-35,female,true,Muslim,Islam,2000-4000,Colombo,70
30-35,male,true,Sinhala,Buddhism,2000-4000,Kandy,42
20-25,male,false,Sinhala,Buddhism,0-2000,Kalutara,15
25-30,female,false,Sinhala,Buddhism,2000-4000,Colombo,56
25-30,female,true,Sinhala,Buddhism,0-2000,Kurunegala,36
20-25,male,false,Tamil,Hindu,0-2000,Gampaha,9
20-25,male,false,Tamil,Hindu,0-2000,Gampaha,15
30-35,male,true,Sinhala,Buddhism,2000-4000,Kalutara,53
20-25,female,true,Sinhala,Buddhism,0-2000,Kandy,24
25-30,female,false,Sinhala,Buddhism,0-2000,Kandy,34
25-30,male,true,Tamil,Hindu,2000-4000,Colombo,44
30-35,female,true,Tamil,Hindu,0-2000,Kandy,37
20-25,female,false,Sinhala,Buddhism,0-2000,Gampaha,23
30-35,female,true,Tamil,Hindu,2000-4000,Kalutara,56
20-25,male,false,Tamil,Catholic,0-2000,Kurunegala,6
20-25,male,false,Tamil,Hindu,0-2000,Colombo,13
20-25,male,false,Sinhala,Buddhism,0-2000,Kalutara,20
30-35,male,true,Sinhala,Buddhism,2000-4000,Kalutara,42
20-25,male,false,Sinhala,Buddhism,0-2000,Kalutara,4
20-25,female,true,Sinhala,Buddhism,0-2000,Colombo,22
30-35,female,true,Tamil,Hindu,0-2000,Kurunegala,32
25-30,male,false,Tamil,Hindu,0-2000,Kurunegala,12
20-25,female,true,Sinhala,Buddhism,0-2000,Kurunegala,25
20-25,female,true,Sinhala,Buddhism,0-2000,Kurunegala,27
20-25,male,true,Tamil,Hindu,0-2000,Kurunegala,14
20-25,male,false,Sinhala,Catholic,0-2000,Kalutara,7
20-25,female,true,Muslim,Islam,2000-4000,Kalutara,65
30-35,male,true,Sinhala,Buddhism,0-2000,Kurunegala,46
25-30,female,true,Tamil,Hindu,0-2000,Kalutara,24
25-30,female,false,Tamil,Hindu,0-2000,Kurunegala,28
20-25,female,false,Muslim,Islam,2000-4000,Kalutara,67
25-30,female,false,Muslim,Islam,2000-4000,Kurunegala,72
20-25,male,false,Sinhala,Buddhism,0-2000,Kurunegala,8
25-30,female,true,Sinhala,Buddhism,2000-4000,Kandy,63
20-25,male,false,Tamil,Hindu,0-2000,Kandy,5
30-35,female,false,Tamil,Hindu,2000-4000,Kandy,62
25-30,male,false,Tamil,Hindu,0-2000,Gampaha,8
30-35,female,true,Tamil,Hindu,2000-4000,Kandy,55
25-30,female,true,Sinhala,Buddhism,0-2000,Kurunegala,39
30-35,male,true,Sinhala,Buddhism,0-2000,Gampaha,46
30-35,male,true,Sinhala,Catholic,2000-4000,Gampaha,45
20-25,male,false,Tamil,Hindu,0-2000,Gampaha,10
25-30,female,true,Tamil,Hindu,0-2000,Kurunegala,26
25-30,female,false,Sinhala,Buddhism,2000-4000,Colombo,58
20-25,male,false,Sinhala,Buddhism,0-2000,Kandy,6
25-30,female,true,Sinhala,Buddhism,0-2000,Gampaha,38
30-35,male,true,Muslim,Islam,2000-4000,Colombo,52
25-30,female,false,Sinhala,Buddhism,0-2000,Gampaha,37
30-35,female,false,Muslim,Islam,2000-4000,Gampaha,67
30-35,female,false,Tamil,Hindu,2000-4000,Kurunegala,60
30-35,male,true,Sinhala,Buddhism,2000-4000,Kalutara,42
25-30,male,false,Tamil,Catholic,0-2000,Colombo,4
25-30,male,false,Tamil,Hindu,0-2000,Gampaha,15
25-30,male,false,Tamil,Hindu,0-2000,Kurunegala,14
30-35,male,true,Sinhala,Buddhism,0-2000,Kurunegala,50
30-35,female,true,Muslim,Islam,2000-4000,Kandy,71
20-25,male,false,Sinhala,Catholic,0-2000,Gampaha,3
20-25,female,true,Muslim,Islam,2000-4000,Kurunegala,68
30-35,female,false,Muslim,Islam,2000-4000,Kalutara,67
30-35,female,false,Muslim,Islam,2000-4000,Gampaha,70
30-35,female,false,Sinhala,Buddhism,2000-4000,Colombo,58
25-30,female,true,Sinhala,Buddhism,2000-4000,Gampaha,56
20-25,male,false,Tamil,Hindu,0-2000,Gampaha,2
25-30,male,false,Tamil,Catholic,0-2000,Colombo,2
25-30,male,true,Tamil,Hindu,2000-4000,Colombo,41
20-25,female,false,Sinhala,Buddhism,0-2000,Kurunegala,28
20-25,male,false,Tamil,Hindu,0-2000,Gampaha,17
25-30,female,true,Sinhala,Buddhism,0-2000,Kalutara,33
20-25,female,true,Sinhala,Catholic,0-2000,Colombo,30
20-25,male,true,Tamil,Hindu,0-2000,Gampaha,2
25-30,female,true,Sinhala,Buddhism,2000-4000,Kalutara,57
25-30,female,true,Sinhala,Buddhism,0-2000,Colombo,39
30-35,male,true,Sinhala,Buddhism,0-2000,Kandy,48
25-30,male,true,Tamil,Hindu,0-2000,Kandy,10
20-25,male,false,Tamil,Catholic,0-2000,Gampaha,8
20-25,male,false,Tamil,Hindu,0-2000,Kandy,17
20-25,female,true,Sinhala,Buddhism,0-2000,Kandy,28
20-25,male,false,Sinhala,Buddhism,0-2000,Kurunegala,17
25-30,female,false,Tamil,Hindu,2000-4000,Gampaha,59
25-30,male,true,Tamil,Hindu,2000-4000,Kalutara,45
30-35,male,true,Sinhala,Buddhism,2000-4000,Gampaha,53
25-30,male,false,Tamil,Catholic,0-2000,Gampaha,8
30-35,male,true,Sinhala,Buddhism,0-2000,Kalutara,47
20-25,male,false,Tamil,Catholic,0-2000,Kurunegala,19
25-30,female,true,Tamil,Hindu,0-2000,Kalutara,26
25-30,female,true,Tamil,Hindu,0-2000,Kurunegala,21
30-35,female,true,Muslim,Islam,2000-4000,Colombo,69
30-35,male,true,Sinhala,Buddhism,0-2000,Kalutara,48
25-30,male,false,Tamil,Catholic,0-2000,Gampaha,12
25-30,female,true,Muslim,Islam,2000-4000,Kurunegala,71
20-25,male,false,Tamil,Hindu,0-2000,Kalutara,14
20-25,female,true,Sinhala,Buddhism,0-2000,Gampaha,30
30-35,female,true,Tamil,Hindu,0-2000,Gampaha,37
20-25,male,false,Sinhala,Catholic,0-2000,Kurunegala,10
25-30,female,true,Tamil,Hindu,0-2000,Kalutara,22
20-25,male,false,Tamil,Hindu,0-2000,Colombo,2
30-35,male,true,Sinhala,Buddhism,0-2000,Gampaha,46
30-35,male,true,Sinhala,Buddhism,2000-4000,Kandy,51
20-25,male,false,Tamil,Catholic,0-2000,Kalutara,1
20-25,male,false,Tamil,Catholic,0-2000,Kandy,19
25-30,male,false,Tamil,Hindu,0-2000,Kalutara,9
25-30,female,false,Sinhala,Buddhism,0-2000,Colombo,33
20-25,male,false,Tamil,Hindu,0-2000,Gampaha,14
20-25,male,false,Tamil,Hindu,0-2000,Kalutara,18
30-35,female,true,Tamil,Catholic,0-2000,Gampaha,35
25-30,female,true,Sinhala,Catholic,0-2000,Colombo,36
30-35,female,true,Tamil,Hindu,0-2000,Colombo,38
30-35,female,true,Tamil,Hindu,0-2000,Kurunegala,37
25-30,male,true,Tamil,Hindu,2000-4000,Gampaha,42
20-25,female,false,Sinhala,Buddhism,0-2000,Colombo,23
25-30,male,false,Tamil,Hindu,0-2000,Colombo,18
20-25,male,false,Sinhala,Buddhism,0-2000,Colombo,2
20-25,female,true,Sinhala,Buddhism,0-2000,Colombo,21
20-25,female,true,Sinhala,Buddhism,0-2000,Colombo,29
20-25,female,true,Sinhala,Buddhism,0-2000,Kalutara,23
25-30,female,true,Sinhala,Buddhism,0-2000,Kurunegala,32
20-25,male,false,Tamil,Catholic,0-2000,Colombo,1
25-30,female,true,Tamil,Hindu,0-2000,Colombo,24
25-30,female,true,Sinhala,Catholic,0-2000,Kurunegala,35
20-25,female,true,Sinhala,Buddhism,0-2000,Kurunegala,25
25-30,female,true,Sinhala,Buddhism,0-2000,Kurunegala,32
20-25,male,false,Tamil,Hindu,0-2000,Kandy,12
20-25,male,false,Tamil,Catholic,0-2000,Kalutara,17
20-25,male,false,Tamil,Catholic,0-2000,Kalutara,11
25-30,male,false,Tamil,Hindu,0-2000,Colombo,20
20-25,male,false,Tamil,Hindu,0-2000,Colombo,11
30-35,female,true,Sinhala,Buddhism,2000-4000,Kalutara,62
20-25,male,false,Tamil,Hindu,0-2000,Kandy,20
20-25,male,false,Sinhala,Buddhism,0-2000,Gampaha,13
30-35,female,false,Sinhala,Buddhism,2000-4000,Gampaha,62
20-25,male,false,Sinhala,Buddhism,0-2000,Colombo,15
25-30,female,true,Tamil,Hindu,0-2000,Kurunegala,21
25-30,female,true,Tamil,Catholic,0-2000,Kalutara,27
25-30,female,true,Tamil,Hindu,0-2000,Kandy,24
30-35,male,true,Sinhala,Buddhism,0-2000,Kandy,48
30-35,female,false,Sinhala,Buddhism,2000-4000,Kurunegala,56
25-30,male,false,Tamil,Hindu,0-2000,Kalutara,1
25-30,female,true,Sinhala,Catholic,0-2000,Kurunegala,35
30-35,male,false,Sinhala,Catholic,2000-4000,Kandy,43
30-35,female,true,Tamil,Hindu,0-2000,Kurunegala,35
20-25,male,false,Sinhala,Catholic,0-2000,Gampaha,4
20-25,male,false,Sinhala,Buddhism,0-2000,Colombo,18
25-30,female,true,Muslim,Islam,2000-4000,Kurunegala,71
20-25,male,false,Tamil,Hindu,0-2000,Gampaha,15
20-25,female,true,Sinhala,Buddhism,0-2000,Colombo,24
30-35,female,true,Tamil,Hindu,0-2000,Gampaha,35
20-25,female,true,Sinhala,Buddhism,0-2000,Gampaha,27
30-35,female,false,Sinhala,Buddhism,2000-4000,Colombo,60
30-35,male,false,Sinhala,Buddhism,2000-4000,Gampaha,41
30-35,female,false,Tamil,Hindu,2000-4000,Gampaha,62
20-25,male,false,Sinhala,Catholic,0-2000,Colombo,8
30-35,female,false,Sinhala,Buddhism,2000-4000,Colombo,59
25-30,female,false,Sinhala,Buddhism,2000-4000,Gampaha,55
20-25,male,false,Tamil,Catholic,0-2000,Kalutara,17
25-30,male,false,Tamil,Catholic,0-2000,Kalutara,19
20-25,male,false,Tamil,Hindu,0-2000,Kalutara,15
30-35,female,true,Muslim,Islam,2000-4000,Kurunegala,66
30-35,male,true,Sinhala,Buddhism,2000-4000,Kandy,53
30-35,female,true,Tamil,Hindu,0-2000,Kandy,33
30-35,female,true,Tamil,Hindu,0-2000,Kandy,32
20-25,male,false,Sinhala,Catholic,0-2000,Kandy,2
30-35,female,false,Sinhala,Buddhism,2000-4000,Gampaha,61
20-25,male,false,Tamil,Hindu,0-2000,Kalutara,20
30-35,male,true,Sinhala,Buddhism,0-2000,Colombo,48
30-35,female,true,Tamil,Hindu,2000-4000,Gampaha,62
20-25,male,false,Sinhala,Buddhism,0-2000,Kandy,20
20-25,male,false,Tamil,Hindu,0-2000,Kurunegala,15
25-30,female,true,Tamil,Hindu,0-2000,Colombo,21
30-35,female,false,Tamil,Hindu,2000-4000,Colombo,61
20-25,female,true,Sinhala,Buddhism,0-2000,Gampaha,27
30-35,female,true,Muslim,Islam,2000-4000,Kurunegala,67
20-25,female,true,Sinhala,Catholic,0-2000,Gampaha,22
20-25,female,true,Sinhala,Buddhism,0-2000,Kurunegala,23
25-30,female,true,Tamil,Hindu,0-2000,Kalutara,24
30-35,male,true,Sinhala,Buddhism,0-2000,Kandy,50
25-30,female,false,Sinhala,Buddhism,2000-4000,Gampaha,57
30-35,female,true,Tamil,Hindu,2000-4000,Gampaha,56
20-25,male,true,Tamil,Hindu,0-2000,Colombo,10
20-25,male,true,Sinhala,Catholic,0-2000,Kurunegala,13
20-25,male,true,Sinhala,Buddhism,0-2000,Kandy,16
25-30,male,true,Muslim,Islam,2000-4000,Gampaha,51
30-35,male,true,Sinhala,Buddhism,0-2000,Kalutara,46
30-35,female,true,Muslim,Islam,2000-4000,Colombo,67
20-25,male,true,Sinhala,Buddhism,0-2000,Gampaha,13
25-30,female,true,Tamil,Hindu,0-2000,Gampaha,25
30-35,female,false,Muslim,Islam,2000-4000,Gampaha,66
25-30,male,false,Tamil,Catholic,0-2000,Kurunegala,6
20-25,male,false,Tamil,Hindu,0-2000,Gampaha,15
20-25,male,false,Tamil,Hindu,0-2000,Kalutara,9
20-25,male,false,Tamil,Hindu,0-2000,Gampaha,7
25-30,female,false,Sinhala,Buddhism,0-2000,Colombo,38
20-25,male,false,Sinhala,Buddhism,0-2000,Gampaha,10
20-25,male,false,Sinhala,Buddhism,0-2000,Kurunegala,15
20-25,male,false,Tamil,Catholic,0-2000,Kurunegala,12
30-35,female,true,Sinhala,Buddhism,2000-4000,Kurunegala,59
25-30,female,true,Muslim,Islam,2000-4000,Colombo,72
20-25,male,false,Sinhala,Buddhism,0-2000,Kurunegala,13
25-30,female,true,Sinhala,Buddhism,0-2000,Kandy,36
20-25,female,true,Sinhala,Catholic,0-2000,Kalutara,26
25-30,female,false,Muslim,Islam,2000-4000,Gampaha,70
25-30,female,false,Sinhala,Buddhism,0-2000,Colombo,38
30-35,female,false,Tamil,Hindu,2000-4000,Kandy,62
30-35,female,false,Sinhala,Buddhism,2000-4000,Kandy,60
25-30,female,false,Sinhala,Buddhism,2000-4000,Kandy,54
20-25,male,false,Sinhala,Buddhism,0-2000,Colombo,13
30-35,male,true,Sinhala,Buddhism,2000-4000,Gampaha,53
30-35,female,true,Sinhala,Buddhism,2000-4000,Gampaha,57
20-25,female,false,Sinhala,Catholic,0-2000,Kurunegala,21
30-35,male,true,Sinhala,Buddhism,2000-4000,Kandy,52
20-25,male,false,Sinhala,Buddhism,0-2000,Gampaha,3
30-35,female,false,Sinhala,Buddhism,2000-4000,Kandy,59
30-35,male,true,Sinhala,Buddhism,0-2000,Kalutara,48
30-35,female,false,Sinhala,Buddhism,2000-4000,Gampaha,54
25-30,female,false,Tamil,Hindu,2000-4000,Gampaha,59
20-25,male,false,Tamil,Hindu,0-2000,Colombo,4
20-25,male,false,Tamil,Catholic,0-2000,Kalutara,11
30-35,male,true,Sinhala,Buddhism,2000-4000,Kalutara,52
20-25,male,false,Tamil,Hindu,0-2000,Kandy,10
20-25,female,true,Sinhala,Buddhism,0-2000,Gampaha,25
30-35,female,false,Tamil,Hindu,2000-4000,Colombo,62
25-30,female,false,Sinhala,Buddhism,2000-4000,Gampaha,54
25-30,female,false,Sinhala,Buddhism,0-2000,Kalutara,33
30-35,male,true,Sinhala,Buddhism,0-2000,Colombo,47
30-35,female,true,Muslim,Islam,2000-4000,Kurunegala,70
30-35,male,true,Sinhala,Catholic,2000-4000,Kalutara,41
20-25,male,false,Tamil,Hindu,0-2000,Colombo,6
25-30,male,true,Tamil,Hindu,2000-4000,Colombo,41
30-35,male,true,Sinhala,Buddhism,0-2000,Kandy,49
25-30,male,false,Tamil,Catholic,0-2000,Kurunegala,10
25-30,female,true,Tamil,Hindu,0-2000,Kalutara,29
20-25,female,true,Muslim,Islam,2000-4000,Kandy,68
30-35,female,false,Tamil,Hindu,2000-4000,Kurunegala,56
30-35,male,true,Sinhala,Buddhism,0-2000,Kandy,48
25-30,female,true,Sinhala,Catholic,0-2000,Colombo,33
25-30,female,true,Tamil,Hindu,2000-4000,Kandy,58
30-35,female,false,Sinhala,Buddhism,2000-4000,Kurunegala,55
20-25,male,true,Sinhala,Buddhism,0-2000,Kurunegala,19
25-30,female,true,Sinhala,Buddhism,0-2000,Colombo,35
30-35,male,true,Sinhala,Buddhism,2000-4000,Kurunegala,51
25-30,female,false,Sinhala,Buddhism,2000-4000,Kandy,57
25-30,female,true,Sinhala,Catholic,0-2000,Kurunegala,33
20-25,male,false,Tamil,Hindu,0-2000,Kandy,14
30-35,female,false,Tamil,Hindu,2000-4000,Gampaha,56
25-30,female,true,Sinhala,Buddhism,0-2000,Kalutara,31
30-35,female,false,Sinhala,Buddhism,2000-4000,Kurunegala,55
30-35,female,false,Sinhala,Buddhism,2000-4000,Gampaha,60
30-35,female,false,Sinhala,Buddhism,2000-4000,Kalutara,61
20-25,male,false,Sinhala,Buddhism,0-2000,Colombo,2
